val_loss,val_acc,loss,acc
2.1410844326019287,0.6374543309211731,4.996200084686279,0.48248621821403503
1.4337372779846191,0.6828377842903137,1.8012844324111938,0.639439582824707
1.2173469066619873,0.7083985209465027,1.3949652910232544,0.6565806865692139
1.1014819145202637,0.6870109438896179,1.2385097742080688,0.6708898544311523
1.0408999919891357,0.6984872221946716,1.1869359016418457,0.6673125624656677
1.0471903085708618,0.6927490830421448,1.1390756368637085,0.6765539050102234
1.0110684633255005,0.7120500802993774,1.1335363388061523,0.6792368292808533
1.0067050457000732,0.6844027042388916,1.1258540153503418,0.678640604019165
0.9574152231216431,0.70318204164505,1.0831212997436523,0.6874347925186157
0.9521597027778625,0.7313510775566101,1.0803924798965454,0.6828141212463379
0.9615086317062378,0.7167448997497559,1.0697293281555176,0.6914592385292053
0.9984747171401978,0.6755346655845642,1.0777006149291992,0.6869876384735107
0.9434008002281189,0.7141366600990295,1.0806232690811157,0.6807273626327515
0.9439893960952759,0.7287428379058838,1.0439696311950684,0.6971232891082764
0.9471155405044556,0.7219613790512085,1.0526741743087769,0.6954836845397949
0.9362519979476929,0.7256129384040833,1.0513091087341309,0.6893724799156189
0.9327749609947205,0.7271778583526611,1.0399150848388672,0.6889253258705139
0.9189100861549377,0.7297860980033875,1.0272079706192017,0.6963779926300049
0.8934047222137451,0.7516953349113464,1.032414436340332,0.6916083097457886
0.9301345944404602,0.7303077578544617,1.0386223793029785,0.6881800293922424
0.8999086618423462,0.7334376573562622,1.0092451572418213,0.6896705627441406
0.8951719403266907,0.721439778804779,1.0145864486694336,0.6913101673126221
0.8864900469779968,0.737089216709137,1.019147515296936,0.6971232891082764
0.864783525466919,0.7464788556098938,1.0100083351135254,0.7001043558120728
0.8898728489875793,0.7303077578544617,1.0123831033706665,0.692204475402832
0.8964477181434631,0.7339593172073364,1.0044302940368652,0.6962289214134216
0.8709713220596313,0.7120500802993774,0.9906179308891296,0.7008495926856995
0.9004150032997131,0.732915997505188,1.0035370588302612,0.6893724799156189
0.9041494727134705,0.7297860980033875,1.0018361806869507,0.6942912340164185
0.8644698858261108,0.7449139356613159,0.9933017492294312,0.6984647512435913
0.870226263999939,0.7376108765602112,0.9882588982582092,0.6944403052330017
0.8588603138923645,0.7490870952606201,0.9836284518241882,0.6974213719367981
0.9284768104553223,0.7104851603507996,0.9867447018623352,0.6953346133232117
0.8680636286735535,0.7240480184555054,0.9979463815689087,0.6884781718254089
0.8676839470863342,0.7282211780548096,0.9974470138549805,0.6920554637908936
0.8902121782302856,0.7083985209465027,0.9920613169670105,0.6986138224601746
0.8392388820648193,0.7506520748138428,0.987747073173523,0.6990609765052795
0.8496903777122498,0.7381324768066406,0.9976477026939392,0.69414222240448
0.8263304233551025,0.7496087551116943,0.9808947443962097,0.6923535466194153
0.8736134767532349,0.7308294177055359,0.9742646813392639,0.699209988117218
0.8359719514846802,0.7490870952606201,0.9912213683128357,0.6957817673683167
0.908453106880188,0.725091278553009,0.9968847036361694,0.6907139420509338
0.8443867564201355,0.7365675568580627,1.0060194730758667,0.6857951879501343
0.821975827217102,0.737089216709137,0.9572736024856567,0.698762834072113
0.8077869415283203,0.747000515460968,0.9630116820335388,0.6916083097457886
0.812207818031311,0.7584767937660217,0.9648513793945312,0.6998062133789062
0.8911646008491516,0.7230046987533569,0.9647732377052307,0.6972723007202148
0.8719391226768494,0.7052686214447021,0.9695395231246948,0.6984647512435913
0.8163474202156067,0.754825234413147,0.9503870010375977,0.6993590593338013
0.8482390642166138,0.7282211780548096,0.9587749242782593,0.6963779926300049
