val_loss,val_acc,loss,acc
2.918233871459961,0.6523125767707825,6.1833086013793945,0.40113896131515503
1.723090648651123,0.6889952421188354,2.348449945449829,0.5968109369277954
1.4123620986938477,0.6897926926612854,1.6806131601333618,0.6353074908256531
1.2698054313659668,0.6770334839820862,1.4576075077056885,0.6339407563209534
1.1283915042877197,0.7288676500320435,1.3114506006240845,0.6428245902061462
1.1326158046722412,0.7081339955329895,1.2659037113189697,0.6564920544624329
1.0884675979614258,0.7280701994895935,1.2238506078720093,0.6558086276054382
1.0595602989196777,0.7216905951499939,1.1998834609985352,0.6564920544624329
1.0413932800292969,0.7296651005744934,1.1815385818481445,0.6630979776382446
1.058435320854187,0.70015949010849,1.1444435119628906,0.6694760918617249
1.0103806257247925,0.7105262875556946,1.1294186115264893,0.676993191242218
0.9855499267578125,0.7320573925971985,1.1334149837493896,0.6708428263664246
1.0628352165222168,0.7017543911933899,1.1079801321029663,0.6776765584945679
0.9975773692131042,0.7248803973197937,1.1170734167099,0.6747152805328369
0.9916777014732361,0.7129186391830444,1.0989292860031128,0.6760820150375366
1.0047670602798462,0.720095694065094,1.1064279079437256,0.6712983846664429
0.9784011244773865,0.7145135402679443,1.0990880727767944,0.6724373698234558
0.9505961537361145,0.7264752984046936,1.0831618309020996,0.6831434965133667
0.9611759185791016,0.7368420958518982,1.0831224918365479,0.6781321167945862
0.9710429310798645,0.7280701994895935,1.0920135974884033,0.6728929281234741
0.9620212316513062,0.6969696879386902,1.0742393732070923,0.6822323203086853
0.9450909495353699,0.7240829467773438,1.0771350860595703,0.6815489530563354
0.9460835456848145,0.7296651005744934,1.0435841083526611,0.6874715089797974
0.9990609288215637,0.7113237380981445,1.0591037273406982,0.6845102310180664
0.9425913095474243,0.7352471947669983,1.071960210800171,0.6742596626281738
0.9502283930778503,0.7296651005744934,1.0513559579849243,0.6763098239898682
1.0004770755767822,0.7105262875556946,1.0718878507614136,0.6715261936187744
0.9512897729873657,0.7129186391830444,1.064314365386963,0.6753986477851868
0.9242390394210815,0.7296651005744934,1.0829520225524902,0.6728929281234741
0.9366449117660522,0.7256778478622437,1.0477228164672852,0.6840546727180481
0.921644389629364,0.7304624915122986,1.063555359840393,0.6681093573570251
0.9019386768341064,0.7488038539886475,1.0597854852676392,0.6731207370758057
0.9408412575721741,0.719298243522644,1.0598084926605225,0.6678815484046936
0.9129738807678223,0.7480064034461975,1.0549640655517578,0.6767653822898865
0.8984865546226501,0.7360446453094482,1.0238436460494995,0.6890660524368286
0.9074771404266357,0.7368420958518982,1.0359300374984741,0.6833713054656982
0.9058302640914917,0.7320573925971985,1.0471253395080566,0.6815489530563354
0.8969731330871582,0.7304624915122986,1.0212342739105225,0.6815489530563354
0.904317319393158,0.7344497442245483,1.015284538269043,0.6892938613891602
0.9048808217048645,0.7240829467773438,1.0388377904891968,0.6758542060852051
0.9276902079582214,0.7129186391830444,1.0184028148651123,0.6804100275039673
0.9222261905670166,0.7288676500320435,1.0390801429748535,0.6751708388328552
0.913689374923706,0.7240829467773438,1.027281641960144,0.6820045709609985
0.9037883281707764,0.7416267991065979,1.0345268249511719,0.6751708388328552
0.9003206491470337,0.7224880456924438,1.016928791999817,0.681776762008667
0.8796099424362183,0.7384369969367981,1.0313704013824463,0.670615017414093
0.877310574054718,0.7416267991065979,1.0184462070465088,0.676993191242218
0.9174383282661438,0.7336522936820984,1.0121668577194214,0.6902050375938416
0.8808730840682983,0.7464115023612976,1.0242844820022583,0.6829157471656799
0.8772537112236023,0.7304624915122986,0.9991719126701355,0.6851935982704163
